UniProtKB	P14635	CCNB1		GO:0043148	PMID:18195732	IMP		P	G2/mitotic-specific cyclin-B1	CCNB|CCNB1|CCNB1_HUMAN|IPI00745793	protein	taxon:9606	20100107	BHF-UCL
UniProtKB	Q9Y3A5	SBDS		GO:0043148	PMID:18324336	IDA		P	Ribosome maturation protein SBDS	A8K0P4|CGI-97|IPI00427330|Q96FX0|Q9NV53|SBDS|SBDS_HUMAN	protein	taxon:9606	20080624	UniProtKB
UniProtKB	D6RBW0	CENPE		GO:0045842	GO_REF:0000019|Ensembl:ENSMUSP00000057938	IEA	Ensembl:ENSMUSP00000057938	P	Uncharacterized protein	CENPE|D6RBW0_HUMAN|IPI00868715	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P06400	RB1		GO:0045842	PMID:20551165	IMP		P	Retinoblastoma-associated protein	A8K5E3|IPI00302829|P78499|Q5VW46|Q8IZL4|RB1|RB_HUMAN	protein	taxon:9606	20110307	BHF-UCL
UniProtKB	Q02224	CENPE		GO:0045842	GO_REF:0000019|Ensembl:ENSMUSP00000057938	IEA	Ensembl:ENSMUSP00000057938	P	Centromere-associated protein E	A6NKY9|A8K2U7|CENPE|CENPE_HUMAN|IPI00296365|IPI00619925|IPI00868715|Q4LE75	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q14674	ESPL1		GO:0045842	PMID:12672959	NAS		P	Separin	ESP1|ESPL1|ESPL1_HUMAN|IPI00017538|IPI00397474|KIAA0165	protein	taxon:9606	20030716	UniProtKB
UniProtKB	Q15398	DLGAP5		GO:0045842	PMID:12527899	NAS		P	Disks large-associated protein 5	DLG7|DLGAP5|DLGP5_HUMAN|IPI00647106|IPI00647892|KIAA0008|Q8NG58	protein	taxon:9606	20051103	UniProtKB
UniProtKB	P29350	PTPN6		GO:2000045	PMID:19838216	IMP		P	Tyrosine-protein phosphatase non-receptor type 6	A8K306|HCP|IPI00183046|IPI00218604|IPI00396552|PTN6_HUMAN|PTP1C|PTPN6|Q969V8	protein	taxon:9606	20100927	BHF-UCL
UniProtKB	P55957	BID		GO:2000045	GO_REF:0000019|Ensembl:ENSMUSP00000004560	IEA	Ensembl:ENSMUSP00000004560	P	BH3-interacting domain death agonist	BID|BID_HUMAN|IPI00385121|IPI00413587|IPI00420084|IPI00472003|Q549M7|Q71T04|Q7Z4M9|Q8IY86	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q01094	E2F1		GO:2000045	PMID:20224733	IMP		P	Transcription factor E2F1	E2F1|E2F1_HUMAN|IPI00005630|Q13143|Q92768|RBBP3	protein	taxon:9606	20110314	BHF-UCL
UniProtKB	Q496M5	PLK5		GO:2000045	PMID:21245385	IMP		P	Inactive serine/threonine-protein kinase PLK5	B3KNR4|FG060302|IPI00783437|IPI00829623|PLK5|PLK5P|PLK5_HUMAN|Q1ZYM0	protein	taxon:9606	20110722	UniProtKB
