UniProtKB	P14635	CCNB1		GO:0043148	PMID:18195732	IMP		P	G2/mitotic-specific cyclin-B1	CCNB|CCNB1|CCNB1_HUMAN	protein	taxon:9606	20100107	BHF-UCL
UniProtKB	Q9Y3A5	SBDS		GO:0043148	PMID:18324336	IDA		P	Ribosome maturation protein SBDS	CGI-97|SBDS|SBDS_HUMAN	protein	taxon:9606	20080624	UniProtKB
UniProtKB	P06400	RB1		GO:0045842	PMID:20551165	IMP		P	Retinoblastoma-associated protein	RB1|RB_HUMAN	protein	taxon:9606	20110307	BHF-UCL
UniProtKB	Q14674	ESPL1		GO:0045842	PMID:12672959	NAS		P	Separin	ESP1|ESPL1|ESPL1_HUMAN|KIAA0165	protein	taxon:9606	20030716	UniProtKB
UniProtKB	Q15398	DLGAP5		GO:0045842	PMID:12527899	NAS		P	Disks large-associated protein 5	DLG7|DLGAP5|DLGP5_HUMAN|KIAA0008	protein	taxon:9606	20051103	UniProtKB
UniProtKB	Q8IY18	SMC5		GO:0045842	PMID:19502785	IMP		P	Structural maintenance of chromosomes protein 5	KIAA0594|SMC5|SMC5L1|SMC5_HUMAN	protein	taxon:9606	20120214	UniProtKB
UniProtKB	Q96MF7	NSMCE2		GO:0045842	PMID:19502785	IMP		P	E3 SUMO-protein ligase NSE2	C8orf36|MMS21|NSE2_HUMAN|NSMCE2	protein	taxon:9606	20120214	UniProtKB
UniProtKB	C9J316	ECD		GO:2000045	GO_REF:0000019|Ensembl:ENSMUSP00000022344	IEA	Ensembl:ENSMUSP00000022344	P	Ecdysoneless homolog (Drosophila)	C9J316_HUMAN|ECD	protein	taxon:9606	20120317	ENSEMBL
UniProtKB	O95905	ECD		GO:2000045	GO_REF:0000019|Ensembl:ENSMUSP00000022344	IEA	Ensembl:ENSMUSP00000022344	P	Protein SGT1	ECD|SGT1|SGT1_HUMAN	protein	taxon:9606	20120317	ENSEMBL
UniProtKB	P29350	PTPN6		GO:2000045	PMID:19838216	IMP		P	Tyrosine-protein phosphatase non-receptor type 6	HCP|PTN6_HUMAN|PTP1C|PTPN6	protein	taxon:9606	20100927	BHF-UCL
UniProtKB	P55957	BID		GO:2000045	GO_REF:0000019|Ensembl:ENSMUSP00000004560	IEA	Ensembl:ENSMUSP00000004560	P	BH3-interacting domain death agonist	BID|BID_HUMAN	protein	taxon:9606	20120317	ENSEMBL
UniProtKB	Q01094	E2F1		GO:2000045	PMID:20224733	IMP		P	Transcription factor E2F1	E2F1|E2F1_HUMAN|RBBP3	protein	taxon:9606	20110314	BHF-UCL
UniProtKB	Q02363	ID2		GO:2000045	PMID:16311606	IMP		P	DNA-binding protein inhibitor ID-2	BHLHB26|ID2|ID2_HUMAN	protein	taxon:9606	20120118	BHF-UCL
UniProtKB	Q496M5	PLK5		GO:2000045	PMID:21245385	IMP		P	Inactive serine/threonine-protein kinase PLK5	FG060302|PLK5|PLK5P|PLK5_HUMAN	protein	taxon:9606	20110722	UniProtKB
UniProtKB	Q7Z2X4	PID1		GO:2000045	PMID:16815647	IDA		P	PTB-containing, cubilin and LRP1-interacting protein	HMFN2073|NYGGF4|PCLI1|PCLI1_HUMAN|PID1	protein	taxon:9606	20111201	BHF-UCL
UniProtKB	Q9ULG1	INO80		GO:2000045	PMID:20237820	IMP		P	DNA helicase INO80	INO80|INO80A|INO80_HUMAN|INOC1|KIAA1259	protein	taxon:9606	20110428	UniProtKB
UniProtKB	B4DLW7	CCNG1		GO:0007095	GO_REF:0000019|Ensembl:ENSRNOP00000063905	IEA	Ensembl:ENSRNOP00000063905	P	Uncharacterized protein	B4DLW7_HUMAN|CCNG1	protein	taxon:9606	20120317	ENSEMBL
UniProtKB	D6RB51	CCNG1		GO:0007095	GO_REF:0000019|Ensembl:ENSRNOP00000063905	IEA	Ensembl:ENSRNOP00000063905	P	Uncharacterized protein	CCNG1|D6RB51_HUMAN	protein	taxon:9606	20120317	ENSEMBL
UniProtKB	D6RCC5	CCNG1		GO:0007095	GO_REF:0000019|Ensembl:ENSRNOP00000063905	IEA	Ensembl:ENSRNOP00000063905	P	Cyclin G1	CCNG1|D6RCC5_HUMAN	protein	taxon:9606	20120317	ENSEMBL
UniProtKB	D6RGX3	CCNG1		GO:0007095	GO_REF:0000019|Ensembl:ENSRNOP00000063905	IEA	Ensembl:ENSRNOP00000063905	P	Cyclin G1	CCNG1|D6RGX3_HUMAN	protein	taxon:9606	20120317	ENSEMBL
UniProtKB	F5GZL2	C10orf90		GO:0007095	GO_REF:0000019|Ensembl:ENSMUSP00000091539	IEA	Ensembl:ENSMUSP00000091539	P	Chromosome 10 open reading frame 90	C10orf90|F5GZL2_HUMAN	protein	taxon:9606	20120317	ENSEMBL
