UniProtKB	P06213	INSR		GO:0005009	PMID:6849137	IDA		F	Insulin receptor	INSR|INSR_HUMAN|IPI00025803|IPI00220325|Q17RW0|Q59H98|Q9UCB7|Q9UCB8|Q9UCB9	protein	taxon:9606	20080606	BHF-UCL
UniProtKB	P06213	INSR		GO:0005009	PMID:8440175	IDA		F	Insulin receptor	INSR|INSR_HUMAN|IPI00025803|IPI00220325|Q17RW0|Q59H98|Q9UCB7|Q9UCB8|Q9UCB9	protein	taxon:9606	20051129	UniProtKB
UniProtKB	P10721	KIT		GO:0005020	GO_REF:0000019|Ensembl:ENSMUSP00000005815	IEA	Ensembl:ENSMUSP00000005815	F	Mast/stem cell growth factor receptor Kit	B5A956|D5LXN2|D5M931|F5H8F8|IPI00022296|IPI00848233|KIT|KIT_HUMAN|Q6IQ28|Q99662|Q9UM99|SCFR	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E9PFD7	EGFR		GO:0004716	GO_REF:0000002|InterPro:IPR016245	IEA	InterPro:IPR016245	F	Uncharacterized protein	E9PFD7_HUMAN|EGFR|IPI00915452	protein	taxon:9606	20120107	InterPro
UniProtKB	P00533	EGFR		GO:0004716	GO_REF:0000002|InterPro:IPR016245	IEA	InterPro:IPR016245	F	Epidermal growth factor receptor	EGFR|EGFR_HUMAN|ERBB|ERBB1|HER1|IPI00018274|IPI00221346|IPI00221347|IPI00221348|O00688|O00732|P06268|Q14225|Q68GS5|Q92795|Q9BZS2|Q9GZX1|Q9H2C9|Q9H3C9|Q9UMD7|Q9UMD8|Q9UMG5	protein	taxon:9606	20120107	InterPro
UniProtKB	P04626	ERBB2		GO:0004716	GO_REF:0000002|InterPro:IPR016245	IEA	InterPro:IPR016245	F	Receptor tyrosine-protein kinase erbB-2	B2RZG3|B4DHN3|ERBB2|ERBB2_HUMAN|HER2|IPI00300384|IPI00845478|IPI00941360|IPI00964086|MLN19|NEU|NGL|Q14256|Q6LDV1|Q9UMK4	protein	taxon:9606	20120107	InterPro
UniProtKB	P06213	INSR		GO:0004716	PMID:6849137	IDA		F	Insulin receptor	INSR|INSR_HUMAN|IPI00025803|IPI00220325|Q17RW0|Q59H98|Q9UCB7|Q9UCB8|Q9UCB9	protein	taxon:9606	20080606	BHF-UCL
UniProtKB	P07948	LYN		GO:0004716	PMID:10748115	TAS		F	Tyrosine-protein kinase Lyn	A0AVQ5|IPI00298625|IPI00432416|JTK8|LYN|LYN_HUMAN	protein	taxon:9606	20030904	PINC
UniProtKB	P10721	KIT		GO:0004716	PMID:9438854	TAS		F	Mast/stem cell growth factor receptor Kit	B5A956|D5LXN2|D5M931|F5H8F8|IPI00022296|IPI00848233|KIT|KIT_HUMAN|Q6IQ28|Q99662|Q9UM99|SCFR	protein	taxon:9606	20030904	PINC
UniProtKB	P21860	ERBB3		GO:0004716	GO_REF:0000002|InterPro:IPR016245	IEA	InterPro:IPR016245	F	Receptor tyrosine-protein kinase erbB-3	A8K6L6|B4DIK7|B4DV32|E9PDT8|ERBB3|ERBB3_HUMAN|HER3|IPI00219206|IPI00298285|Q9BUD7	protein	taxon:9606	20120107	InterPro
