UniProtKB	Q13115	DUSP4		GO:0008330	GO_REF:0000019|Ensembl:ENSRNOP00000016328	IEA	Ensembl:ENSRNOP00000016328	F	Dual specificity protein phosphatase 4	B2RBU5|D3DSU4|DUS4_HUMAN|DUSP4|IPI00011860|MKP2|Q13524|VH2	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P28562	DUSP1		GO:0008330	GO_REF:0000019|Ensembl:ENSRNOP00000005383	IEA	Ensembl:ENSRNOP00000005383	F	Dual specificity protein phosphatase 1	CL100|D3DQL9|DUS1_HUMAN|DUSP1|IPI00003928|MKP1|PTPN10|Q2V508|VH1	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q05923	DUSP2		GO:0008330	PMID:8107850	TAS		F	Dual specificity protein phosphatase 2	DUS2_HUMAN|DUSP2|IPI00016729|PAC1|Q53T45	protein	taxon:9606	20030904	PINC
UniProtKB	Q8WTR2	DUSP19		GO:0008330	GO_REF:0000019|Ensembl:ENSMUSP00000028384	IEA	Ensembl:ENSMUSP00000028384	F	Dual specificity protein phosphatase 19	B2RA79|DUS19_HUMAN|DUSP17|DUSP19|IPI00102808|IPI00218179|LMWDSP3|Q547H4|Q8WYN4|SKRP1	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P23471	PTPRZ1		GO:0008330	PMID:9653645	NAS		F	Receptor-type tyrosine-protein phosphatase zeta	A4D0W5|HTPZP2|IPI00748312|IPI00871792|O76043|PTPRZ|PTPRZ1|PTPRZ2|PTPRZ_HUMAN|PTPZ|Q9UDR6	protein	taxon:9606	20010820	UniProtKB
UniProtKB	Q8WTR2	DUSP19		GO:0008579	GO_REF:0000033|PANTHER:PTHR10159_AN103	IBA	PANTHER:PTHR10159_AN103	F	Dual specificity protein phosphatase 19	B2RA79|DUS19_HUMAN|DUSP17|DUSP19|IPI00102808|IPI00218179|LMWDSP3|Q547H4|Q8WYN4|SKRP1	protein	taxon:9606	20110117	RefGenome
UniProtKB	Q02750	MAP2K1		GO:0004728	GO_REF:0000019|Ensembl:ENSMUSP00000005066	IEA	Ensembl:ENSMUSP00000005066	F	Dual specificity mitogen-activated protein kinase kinase 1	IPI00219604|IPI00797850|MAP2K1|MEK1|MP2K1_HUMAN|PRKMK1	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q16849	PTPRN		GO:0005001	PMID:8024693	TAS		F	Receptor-type tyrosine-protein phosphatase-like N	ICA3|ICA512|IPI00004440|PTPRN|PTPRN_HUMAN|Q08319|Q53QD6	protein	taxon:9606	20030904	PINC
UniProtKB	Q16827	PTPRO		GO:0005001	PMID:7665166	NAS		F	Receptor-type tyrosine-protein phosphatase O	A0AV39|GLEPP1|IPI00001767|IPI00884189|PTPRO|PTPRO_HUMAN|PTPU2|Q13101	protein	taxon:9606	20111216	UniProtKB
UniProtKB	P23467	PTPRB		GO:0005001	PMID:2170109	TAS		F	Receptor-type tyrosine-protein phosphatase beta	B7ZKT0|C9JX87|IPI00745991|IPI00943305|IPI00954453|PTPB|PTPRB|PTPRB_HUMAN|Q14D85|Q3MIV7	protein	taxon:9606	20030904	PINC
UniProtKB	Q15256	PTPRR		GO:0005001	PMID:7836467	TAS		F	Receptor-type tyrosine-protein phosphatase R	B2R5Z7|ECPTP|IPI00033560|IPI00107759|IPI00217021|O00342|PTPRQ|PTPRR|PTPRR_HUMAN|Q92682|Q9UE65	protein	taxon:9606	20030904	PINC
UniProtKB	P08575	PTPRC		GO:0005001	PMID:2845400	TAS		F	Receptor-type tyrosine-protein phosphatase C	A8K7W6|CD45|IPI00155168|IPI00844079|PTPRC|PTPRC_HUMAN|Q16614|Q9H0Y6	protein	taxon:9606	20030904	PINC
UniProtKB	P28827	PTPRM		GO:0005001	PMID:10809770	IDA		F	Receptor-type tyrosine-protein phosphatase mu	D3DUH8|IPI00293849|PTPRL1|PTPRM|PTPRM_HUMAN	protein	taxon:9606	20081218	UniProtKB
UniProtKB	P10586	PTPRF		GO:0005001	GO_REF:0000019|Ensembl:ENSRNOP00000027271	IEA	Ensembl:ENSRNOP00000027271	F	Receptor-type tyrosine-protein phosphatase F	D3DPX6|D3DPX7|IPI00107831|IPI00465186|LAR|PTPRF|PTPRF_HUMAN|Q5T021|Q5T022|Q5W9G2|Q86WS0	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P18433	PTPRA		GO:0005001	PMID:2169617	TAS		F	Receptor-type tyrosine-protein phosphatase alpha	A8K2G8|D3DVX5|IPI00221067|IPI00304030|IPI00843944|IPI01011765|PTPA|PTPRA|PTPRA_HUMAN|PTPRL2|Q14513|Q7Z2I2|Q96TD9	protein	taxon:9606	20030904	PINC
UniProtKB	P23470	PTPRG		GO:0005001	PMID:8382771	TAS		F	Receptor-type tyrosine-protein phosphatase gamma	B2RU12|IPI00011651|IPI00796281|PTPG|PTPRG|PTPRG_HUMAN|Q15623|Q59EE0|Q68DU5	protein	taxon:9606	20030904	PINC
UniProtKB	P29350	PTPN6		GO:0005001	PMID:11266449	IDA		F	Tyrosine-protein phosphatase non-receptor type 6	A8K306|HCP|IPI00183046|IPI00218604|IPI00396552|PTN6_HUMAN|PTP1C|PTPN6|Q969V8	protein	taxon:9606	20111004	UniProtKB
UniProtKB	Q15262	PTPRK		GO:0005001	PMID:9047348	NAS		F	Receptor-type tyrosine-protein phosphatase kappa	B2RTQ8|IPI00015756|IPI00644648|PTPK|PTPRK|PTPRK_HUMAN|Q14763|Q5TG10|Q5TG11	protein	taxon:9606	20081218	UniProtKB
UniProtKB	Q92729	PTPRU		GO:0005001	PMID:8700514	NAS		F	Receptor-type tyrosine-protein phosphatase U	A6H8L1|FMI|IPI00023197|IPI00107472|IPI00384563|IPI00943208|O00197|P78399|PCP2|PTPRO|PTPRU|PTPRU_HUMAN|Q59HA4|Q5SYU4|Q5SYU5|Q92735|Q92850	protein	taxon:9606	20081219	UniProtKB
UniProtKB	P23468	PTPRD		GO:0005001	PMID:7896816	TAS		F	Receptor-type tyrosine-protein phosphatase delta	B1ALA0|IPI00219860|IPI00852829|IPI00954886|PTPRD|PTPRD_HUMAN	protein	taxon:9606	20030904	PINC
UniProtKB	Q13332	PTPRS		GO:0005001	PMID:8524829	TAS		F	Receptor-type tyrosine-protein phosphatase S	IPI00289831|IPI00293275|IPI00299590|IPI00332271|IPI00332272|IPI00332273|IPI00743517|O75255|O75870|PTPRS|PTPRS_HUMAN|Q15718|Q16341|Q2M3R7	protein	taxon:9606	20030904	PINC
UniProtKB	Q92932	PTPRN2		GO:0005001	PMID:8798755	TAS		F	Receptor-type tyrosine-protein phosphatase N2	IPI00334666|IPI00334667|IPI00902906|KIAA0387|PTPR2_HUMAN|PTPRN2|Q8N4I5|Q92662|Q9Y4F8	protein	taxon:9606	20030904	PINC
UniProtKB	P23469	PTPRE		GO:0005001	PMID:2170109	TAS		F	Receptor-type tyrosine-protein phosphatase epsilon	IPI00011644|IPI00334825|IPI00954465|PTPRE|PTPRE_HUMAN|Q13345|Q5VWH3|Q96KQ6	protein	taxon:9606	20030904	PINC
UniProtKB	P23471	PTPRZ1		GO:0005001	PMID:1323835	TAS		F	Receptor-type tyrosine-protein phosphatase zeta	A4D0W5|HTPZP2|IPI00748312|IPI00871792|O76043|PTPRZ|PTPRZ1|PTPRZ2|PTPRZ_HUMAN|PTPZ|Q9UDR6	protein	taxon:9606	20030904	PINC
UniProtKB	Q9HD43	PTPRH		GO:0005001	PMID:8294459	TAS		F	Receptor-type tyrosine-protein phosphatase H	IPI00718801|IPI00760988|PTPRH|PTPRH_HUMAN|Q15426|Q2NKN9|Q2NKP0|SAP1	protein	taxon:9606	20090803	PINC
UniProtKB	E5RI96	PDP1		GO:0004724	GO_REF:0000019|Ensembl:ENSRNOP00000062054	IEA	Ensembl:ENSRNOP00000062054	F	Uncharacterized protein	E5RI96_HUMAN|IPI00980234|PDP1	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E5RIV4	PDP1		GO:0004724	GO_REF:0000019|Ensembl:ENSRNOP00000062054	IEA	Ensembl:ENSRNOP00000062054	F	Uncharacterized protein	E5RIV4_HUMAN|IPI00935529|PDP1	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E5RFL8	PDP1		GO:0004724	GO_REF:0000019|Ensembl:ENSRNOP00000062054	IEA	Ensembl:ENSRNOP00000062054	F	Uncharacterized protein	E5RFL8_HUMAN|IPI00979563|PDP1	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E5RHB9	PDP1		GO:0004724	GO_REF:0000019|Ensembl:ENSRNOP00000062054	IEA	Ensembl:ENSRNOP00000062054	F	Uncharacterized protein	E5RHB9_HUMAN|IPI00977487|PDP1	protein	taxon:9606	20120107	ENSEMBL
