UniProtKB	B3KY83	RXRA		GO:0004886	GO_REF:0000019|Ensembl:ENSMUSP00000076491	IEA	Ensembl:ENSMUSP00000076491	F	cDNA FLJ16020 fis, clone BRAMY2003287, highly similar to RETINOIC ACID RECEPTOR RXR-ALPHA	B3KY83_HUMAN|IPI01011260|RXRA	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E9PK75	RXRB		GO:0004886	GO_REF:0000019|Ensembl:ENSMUSP00000036585	IEA	Ensembl:ENSMUSP00000036585	F	Uncharacterized protein	E9PK75_HUMAN|IPI01009053|RXRB	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P19793	RXRA		GO:0004886	GO_REF:0000019|Ensembl:ENSMUSP00000076491	IEA	Ensembl:ENSMUSP00000076491	F	Retinoic acid receptor RXR-alpha	IPI00418394|NR2B1|Q2NL52|Q2V504|RXRA|RXRA_HUMAN	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P28702	RXRB		GO:0004886	GO_REF:0000019|Ensembl:ENSMUSP00000036585	IEA	Ensembl:ENSMUSP00000036585	F	Retinoic acid receptor RXR-beta	IPI00426305|NR2B2|P28703|RXRB|RXRB_HUMAN	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P48443	RXRG		GO:0004886	GO_REF:0000019|Ensembl:ENSMUSP00000015987	IEA	Ensembl:ENSMUSP00000015987	F	Retinoic acid receptor RXR-gamma	A6NIP1|IPI00009736|NR2B3|Q6IBU7|RXRG|RXRG_HUMAN	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	C9JNQ4	THRB		GO:0004887	GO_REF:0000002|InterPro:IPR001728	IEA	InterPro:IPR001728	F	Uncharacterized protein	C9JNQ4_HUMAN|IPI00927710|THRB	protein	taxon:9606	20120107	InterPro
UniProtKB	D6REZ7	NR1I3		GO:0004887	GO_REF:0000002|InterPro:IPR001728	IEA	InterPro:IPR001728	F	Uncharacterized protein	D6REZ7_HUMAN|IPI00966188|NR1I3	protein	taxon:9606	20120107	InterPro
UniProtKB	E9PC13	NR1I3		GO:0004887	GO_REF:0000002|InterPro:IPR001728	IEA	InterPro:IPR001728	F	Uncharacterized protein	E9PC13_HUMAN|IPI00815906|NR1I3	protein	taxon:9606	20120107	InterPro
UniProtKB	E9PCF2	NR1I3		GO:0004887	GO_REF:0000002|InterPro:IPR001728	IEA	InterPro:IPR001728	F	Uncharacterized protein	E9PCF2_HUMAN|IPI00967024|NR1I3	protein	taxon:9606	20120107	InterPro
UniProtKB	E9PH10	NR1I3		GO:0004887	GO_REF:0000002|InterPro:IPR001728	IEA	InterPro:IPR001728	F	Uncharacterized protein	E9PH10_HUMAN|IPI00815841|NR1I3	protein	taxon:9606	20120107	InterPro
