UniProtKB	Q9BZS1	FOXP3		GO:0051525	PMID:16873067|UniProtKB:Q13469	IPI	UniProtKB:Q13469	F	Forkhead box protein P3	A5HJT1|B7ZLG0|FOXP3|FOXP3_HUMAN|IPEX|IPI00328094|IPI00604500|IPI00644203|JM2|O60827|Q14DD8|Q4ZH51	protein	taxon:9606	20061215	UniProtKB
UniProtKB	A6NCE3	HR		GO:0042809	GO_REF:0000019|Ensembl:ENSRNOP00000015716	IEA	Ensembl:ENSRNOP00000015716	F	Uncharacterized protein	A6NCE3_HUMAN|HR|IPI00216544	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	B0QXZ4	TOB2		GO:0042809	GO_REF:0000019|Ensembl:ENSMUSP00000061390	IEA	Ensembl:ENSMUSP00000061390	F	Uncharacterized protein	B0QXZ4_HUMAN|CTA-223H9.7-002|IPI00879738|TOB2	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E5RK80	HR		GO:0042809	GO_REF:0000019|Ensembl:ENSRNOP00000015716	IEA	Ensembl:ENSRNOP00000015716	F	Uncharacterized protein	E5RK80_HUMAN|HR|IPI00982245	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E9PK75	RXRB		GO:0042809	GO_REF:0000019|Ensembl:ENSRNOP00000040499	IEA	Ensembl:ENSRNOP00000040499	F	Uncharacterized protein	E9PK75_HUMAN|IPI01009053|RXRB	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	O43593	HR		GO:0042809	GO_REF:0000019|Ensembl:ENSRNOP00000015716	IEA	Ensembl:ENSRNOP00000015716	F	Protein hairless	HAIR_HUMAN|HR|IPI00216544|IPI00292057|Q6GS30|Q96H33|Q9NPE1	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	O60244	MED14		GO:0042809	PMID:10235266	NAS		F	Mediator of RNA polymerase II transcription subunit 14	ARC150|CRSP2|CXorf4|DRIP150|EXLM1|IPI00297191|MED14|MED14_HUMAN|Q4KMR7|Q9UNB3|RGR1|TRAP170	protein	taxon:9606	20030909	UniProtKB
UniProtKB	O75448	MED24		GO:0042809	PMID:10235266	NAS		F	Mediator of RNA polymerase II transcription subunit 24	A8K4S5|ARC100|B3KMR9|CRSP4|DRIP100|IPI00792423|IPI00794854|KIAA0130|MED24|MED24_HUMAN|Q14143|Q9NNY5|THRAP4|TRAP100	protein	taxon:9606	20030822	UniProtKB
UniProtKB	P19793	RXRA		GO:0042809	PMID:17426122|UniProtKB:P11473	IPI	UniProtKB:P11473	F	Retinoic acid receptor RXR-alpha	IPI00418394|NR2B1|Q2NL52|Q2V504|RXRA|RXRA_HUMAN	protein	taxon:9606	20090527	BHF-UCL
UniProtKB	P28702	RXRB		GO:0042809	GO_REF:0000019|Ensembl:ENSRNOP00000040499	IEA	Ensembl:ENSRNOP00000040499	F	Retinoic acid receptor RXR-beta	IPI00426305|NR2B2|P28703|RXRB|RXRB_HUMAN	protein	taxon:9606	20120107	ENSEMBL
